age,age2,ed,exper,exper2,nearc2,nearc4,nearc4a,nearc4b,race,smsa,south,wage
31,961,12,13,169,0,1,1,0.00102203683,0,1,0,6.690842
34,1156,17,11,121,0,1,1,8.29264609e-05,0,1,0,6.869014
25,625,12,7,49,0,1,1,-0.00141247708,0,1,0,6.514713
24,576,13,5,25,0,1,1,-0.000243818637,0,1,0,5.986452
33,1089,14,13,169,0,1,1,0.00393943097,0,1,0,6.751101
25,625,11,8,64,0,1,1,0.0048319534,1,1,0,6.54103
24,576,11,7,49,0,1,1,-0.00380334769,1,1,0,6.463029
27,729,13,8,64,0,1,1,-0.00105923134,1,1,0,5.843544
27,729,12,9,81,0,1,1,-0.00220733397,1,1,0,6.329721
24,576,12,6,36,0,1,1,0.000517641789,1,1,0,6.527958
29,841,16,7,49,0,1,1,0.00136342828,0,1,1,6.150603
26,676,16,4,16,0,1,1,0.0020628633,0,1,0,5.703783
25,625,18,1,1,0,1,1,0.00399590839,0,1,0,6.511745
24,576,16,2,4,0,1,1,-0.00270188728,0,1,0,5.953243
33,1089,16,11,121,0,1,1,0.00103030352,0,1,0,6.694562
24,576,17,1,1,0,1,1,0.000872242517,0,1,0,6.306275
26,676,16,4,16,0,1,1,0.00173853812,0,1,0,6.214608
29,841,13,10,100,0,1,1,0.000834254551,0,1,0,6.588926
28,784,16,6,36,0,1,1,0.00708819195,0,1,0,6.261492
24,576,15,3,9,0,1,1,-0.00103672172,1,1,0,6.109248
28,784,12,10,100,0,1,1,-0.000824240879,1,1,0,6.626718
24,576,12,6,36,0,1,1,-0.00378820758,1,1,0,6.461468
24,576,12,6,36,0,1,1,0.00037268259,1,1,0,5.746203
29,841,12,11,121,0,1,1,0.00219036114,0,1,0,7.261927
28,784,12,10,100,0,1,1,-0.0012006371,0,1,0,6.634634
26,676,12,8,64,0,1,1,0.00200999507,0,1,0,6.39693
32,1024,16,10,100,0,1,1,0.00132330005,0,1,0,7.013016
33,1089,16,11,121,0,1,1,0.000149286283,0,1,0,6.637258
32,1024,12,14,196,0,1,1,-0.00174177234,0,1,0,6.476973
27,729,14,7,49,0,1,1,0.000352780585,0,1,0,7.051856
24,576,12,6,36,0,1,1,0.0013082281,0,1,0,6.39693
29,841,12,11,121,0,1,1,-0.0031692556,0,1,0,6.318968
28,784,11,11,121,0,1,1,0.00147249998,0,1,0,6.297109
25,625,11,8,64,0,1,1,0.000277433973,0,1,0,6.309918
31,961,11,14,196,0,1,1,-0.000421092255,0,1,0,6.684612
26,676,11,9,81,0,1,1,0.000263315627,0,1,0,6.907755
31,961,12,13,169,0,1,1,0.000989356989,0,1,0,6.761573
32,1024,13,13,169,0,1,1,0.0021054941,0,1,0,6.418365
24,576,16,2,4,0,1,1,0.00100434345,0,1,0,6.251904
30,900,13,11,121,0,1,1,-0.00113243357,1,1,0,6.561031
26,676,13,7,49,0,1,1,0.00235510208,1,1,0,6.706862
25,625,10,9,81,0,1,1,-0.000355782412,1,1,0,5.703783
30,900,16,8,64,1,1,0,0.999295475,0,1,0,6.553934
34,1156,16,12,144,1,1,0,1.00130859,0,1,0,7.186901
27,729,12,9,81,1,1,0,0.998848894,1,1,0,5.940171
26,676,11,9,81,1,1,0,1.00037209,1,1,0,5.991465
25,625,11,8,64,1,1,0,0.99871689,1,1,0,6.2106
33,1089,10,17,289,1,1,0,0.997663222,1,1,0,6.496775
33,1089,10,17,289,1,1,0,1.00286879,1,1,0,6.39693
32,1024,18,8,64,1,1,0,0.999131464,0,0,1,6.94119
25,625,14,5,25,1,1,0,1.00181204,0,1,0,6.98379
24,576,18,0,0,1,1,0,1.00064049,0,1,1,5.991465
33,1089,16,11,121,1,1,0,0.997558379,0,1,0,6.463029
32,1024,12,14,196,1,1,0,0.999395671,0,1,0,6.429719
30,900,17,7,49,1,1,1,0.00386538537,0,1,0,6.175867
33,1089,16,11,121,1,1,1,0.000151493606,0,1,0,6.964136
26,676,12,8,64,1,1,1,-0.0020807634,0,1,0,6.300786
26,676,14,6,36,1,1,1,-0.00410506164,0,1,0,6.666957
25,625,18,1,1,1,1,1,-0.000771588733,0,1,0,6.184149
34,1156,14,14,196,1,1,1,-0.00126456509,0,1,0,6.582025
28,784,15,7,49,1,1,1,-0.00352349962,0,1,0,6.543912
34,1156,15,13,169,1,1,1,0.00278657166,0,1,0,6.308098
32,1024,15,11,121,1,1,1,-0.00187144852,0,1,0,6.675823
33,1089,16,11,121,1,1,1,-0.00162598886,0,1,1,7.561642
33,1089,15,12,144,1,1,1,0.000561746792,0,1,0,6.675823
28,784,15,7,49,0,1,1,0.000483573091,0,1,0,6.802395
32,1024,14,12,144,0,1,1,0.00231124057,0,1,0,6.483108
27,729,12,9,81,0,1,1,0.00269952448,0,1,0,6.240276
29,841,14,9,81,0,1,1,0.000219815258,0,1,0,5.950643
27,729,16,5,25,0,1,1,-0.00221702263,0,0,1,6.214608
25,625,15,4,16,0,1,1,0.000373289507,0,1,0,6.398595
27,729,12,9,81,0,1,1,0.0013254399,0,1,0,6.082219
25,625,12,7,49,0,1,1,-0.00131544069,0,1,0,6.214608
33,1089,18,9,81,0,1,1,-0.0014427051,0,1,0,7.142036
26,676,14,6,36,0,1,1,-0.00335204251,0,1,1,6.616065
27,729,14,7,49,0,1,1,0.00353283844,0,1,0,6.240276
33,1089,12,15,225,0,1,1,0.000524335339,0,1,1,6.55108
29,841,16,7,49,0,1,1,0.000850362476,0,1,0,6.510258
30,900,17,7,49,0,1,1,-0.00357186547,0,1,0,6.890609
29,841,13,10,100,0,1,0,1.00082964,0,0,0,5.393628
33,1089,18,9,81,0,1,0,0.997201744,0,1,0,7.091742
30,900,12,12,144,0,1,0,0.998861454,0,0,0,6.50279
28,784,14,8,64,0,1,0,0.998558741,1,1,0,6.731018
25,625,15,4,16,0,1,0,1.00206814,0,1,0,6.095825
25,625,12,7,49,0,1,0,1.00240682,0,1,0,6.297109
30,900,14,10,100,0,1,0,1.00143975,0,1,1,6.224558
31,961,12,13,169,0,1,0,1.00070617,0,0,0,6.680855
24,576,9,9,81,0,1,0,0.999485378,0,1,0,5.877736
27,729,12,9,81,0,1,0,1.00504758,0,1,0,6.214608
34,1156,12,16,256,0,1,0,0.996184071,0,1,0,6.869014
28,784,11,11,121,0,1,1,0.00212101401,0,1,0,5.857933
24,576,15,3,9,0,1,1,0.000518170288,0,1,0,5.746203
24,576,16,2,4,0,1,1,0.0014234663,0,1,1,4.762174
33,1089,12,15,225,0,1,1,0.00299804399,0,1,0,6.58755
33,1089,13,14,196,0,1,1,-0.0015273547,1,1,0,6.284134
26,676,13,7,49,0,1,1,0.0013230495,1,1,1,6.276643
28,784,17,5,25,0,1,1,0.000226326599,1,1,1,6.059123
34,1156,16,12,144,0,1,1,0.00100057437,0,1,0,6.997596
33,1089,12,15,225,0,1,1,-0.000113227698,0,1,0,7.562681
32,1024,18,8,64,0,1,1,0.00054913793,0,1,1,6.745236
24,576,12,6,36,0,1,1,-0.000137607822,0,1,0,5.899898
26,676,16,4,16,0,1,1,-0.0034016825,0,1,0,6.161207
26,676,13,7,49,0,1,1,-0.00367353704,0,1,0,6.486161
25,625,12,7,49,0,1,1,-0.00207822836,0,1,0,6.086775
25,625,14,5,25,0,1,1,-0.00128436158,0,1,0,6.135565
28,784,16,6,36,0,0,0,-0.00200759364,0,1,0,6.511745
24,576,12,6,36,0,0,0,0.000663253076,0,1,0,7.047517
31,961,12,13,169,0,0,0,-0.000580398898,0,1,0,6.684612
25,625,12,7,49,0,0,0,0.00173607767,0,1,0,6.131227
26,676,12,8,64,1,0,0,-0.00519033639,0,1,0,5.811141
26,676,13,7,49,1,0,0,0.000417990295,0,1,0,6.553934
25,625,12,7,49,1,0,0,-0.00100605374,0,1,0,6.261492
33,1089,7,20,400,0,1,1,0.00102595427,0,0,0,6.50279
26,676,18,2,4,0,1,0,1.00274552,0,1,0,6.463029
24,576,12,6,36,0,1,0,1.00113884,0,1,0,6.684612
32,1024,12,14,196,1,1,0,0.997422414,0,1,0,6.357842
32,1024,18,8,64,1,1,0,0.997414594,0,0,0,6.047372
29,841,18,5,25,1,1,0,0.999663707,0,1,0,6.77308
28,784,15,7,49,1,1,0,0.999523228,0,1,0,6.461468
29,841,16,7,49,0,0,0,-0.0015012861,0,1,1,7.003974
26,676,16,4,16,0,0,0,0.00485709111,0,1,0,6.475433
26,676,12,8,64,0,0,0,-0.00196941861,0,1,1,6.109248
33,1089,12,15,225,0,0,0,0.00172209302,0,1,0,6.828712
27,729,11,10,100,0,0,0,0.00281665464,0,1,0,6.548219
34,1156,15,13,169,0,0,0,0.000117047234,1,1,0,6.224558
28,784,16,6,36,0,0,0,0.00285256149,0,1,1,6.320768
25,625,17,2,4,0,0,0,0.000217418609,0,0,0,5.926926
28,784,15,7,49,0,0,0,-0.00102946786,0,1,1,6.511745
30,900,13,11,121,0,0,0,0.0023118757,0,1,0,5.7301
34,1156,12,16,256,0,0,0,0.00120013142,0,1,0,6.371612
24,576,12,6,36,0,0,0,-0.00110839134,0,1,0,6.660575
27,729,12,9,81,0,1,1,0.0026702254,0,1,0,6.486161
28,784,12,10,100,0,1,1,0.0023722518,0,1,0,6.047372
28,784,16,6,36,0,1,1,0.00147920406,0,1,0,7.156177
25,625,12,7,49,0,1,1,0.00021313461,0,1,0,6.869014
30,900,12,12,144,0,1,1,0.0025638649,0,1,0,6.684612
33,1089,12,15,225,0,1,1,0.00249902758,0,1,0,6.620073
29,841,18,5,25,0,1,1,0.00414917479,0,1,0,6.472346
29,841,12,11,121,0,1,1,0.00269914661,0,1,0,6.84375
28,784,17,5,25,0,1,1,-0.00120817092,0,1,0,6.285998
24,576,15,3,9,0,1,0,1.00166294,0,1,0,5.669881
29,841,12,11,121,0,1,0,1.00303673,0,0,1,5.257495
30,900,18,6,36,0,1,0,0.995264005,0,1,0,6.706862
30,900,18,6,36,0,1,0,1.00026612,0,1,0,6.700731
29,841,12,11,121,0,1,0,1.0027616,0,1,0,6.588926
24,576,12,6,36,0,1,0,1.00315569,0,1,0,7.025538
28,784,17,5,25,0,1,0,0.998695999,1,1,0,6.421622
26,676,12,8,64,0,1,0,1.00090729,1,1,0,5.998937
26,676,11,9,81,0,1,0,1.00200238,0,1,0,6.558198
27,729,15,6,36,0,1,0,0.997582459,0,1,0,5.820083
28,784,17,5,25,0,1,0,0.999807098,0,1,0,6.725034
26,676,17,3,9,0,1,0,0.999660647,0,1,0,5.257495
26,676,12,8,64,0,1,0,1.00156357,0,1,0,6.593045
26,676,10,10,100,0,1,0,0.999983535,0,1,0,6.295266
28,784,12,10,100,0,1,0,0.998545299,0,0,0,6.712956
26,676,12,8,64,0,1,0,1.00160322,0,1,1,6.082219
24,576,14,4,16,0,1,0,0.996679703,0,1,1,6.599871
24,576,16,2,4,0,1,0,1.00509152,0,1,0,6.056784
30,900,12,12,144,0,1,0,0.999732465,0,0,0,5.828946
34,1156,13,15,225,0,1,0,0.996472847,0,1,1,6.175867
32,1024,16,10,100,0,1,0,1.00011477,0,1,0,6.705639
28,784,12,10,100,0,1,0,0.998573172,0,0,0,6.214608
25,625,12,7,49,0,1,0,1.0038352,1,1,0,6.297109
26,676,16,4,16,0,1,0,0.994582446,0,1,0,6.102559
25,625,15,4,16,0,1,0,1.00047501,0,0,0,5.379897
26,676,8,12,144,0,1,0,0.998136268,0,1,0,5.616771
24,576,15,3,9,0,1,0,1.00079458,1,1,0,5.863631
29,841,12,11,121,0,1,0,1.00128352,0,0,0,6.580639
27,729,12,9,81,0,1,0,1.00450314,0,0,0,6.915723
29,841,17,6,36,0,1,0,1.00116957,0,1,0,6.483108
26,676,16,4,16,0,1,0,1.00348933,0,1,0,6.688354
27,729,12,9,81,0,1,0,0.99726205,0,1,0,6.345636
25,625,16,3,9,0,1,0,1.00504624,0,1,0,6.39693
24,576,12,6,36,0,1,1,-0.00189053134,0,1,0,6.46925
26,676,13,7,49,0,1,1,-0.00037335103,0,1,0,6.109248
26,676,13,7,49,0,1,1,-0.00321908484,0,1,1,6.098074
29,841,15,8,64,0,1,1,-0.00322495861,0,0,0,6.380123
25,625,14,5,25,0,1,1,0.00311875485,0,1,0,6.580639
32,1024,12,14,196,0,1,0,0.998169639,0,1,0,6.54103
26,676,13,7,49,0,1,0,0.9980527,0,1,1,6.270988
30,900,9,15,225,0,1,0,0.99225006,0,1,0,6.152733
26,676,16,4,16,0,1,0,0.998138813,0,1,0,6.175867
25,625,16,3,9,0,1,0,0.996889682,0,1,0,6.135565
33,1089,17,10,100,0,1,0,1.00385491,0,1,0,6.317165
32,1024,14,12,144,0,1,0,1.00043575,0,1,0,6.76273
30,900,16,8,64,0,1,0,0.995137073,0,0,0,6.569481
24,576,12,6,36,0,1,0,1.00044165,0,0,0,6.60665
28,784,14,8,64,0,1,0,1.00152022,0,1,0,6.705639
34,1156,12,16,256,0,1,0,1.00308323,0,1,0,6.517671
29,841,16,7,49,0,1,0,1.00055259,0,1,0,6.680855
24,576,13,5,25,0,1,0,1.00238192,0,1,0,6.645091
25,625,16,3,9,0,1,0,1.00387039,0,1,0,6.135565
24,576,14,4,16,0,1,0,1.00266702,0,1,0,6.251904
25,625,12,7,49,0,1,0,0.998804997,0,0,0,5.97381
32,1024,13,13,169,0,1,0,0.99891137,0,1,1,6.684612
27,729,17,4,16,1,0,0,0.00192101918,0,1,0,6.511745
33,1089,16,11,121,1,0,0,-0.00245110261,0,0,0,6.175867
32,1024,12,14,196,1,0,0,-0.00189356017,0,0,0,6.814543
25,625,12,7,49,1,0,0,0.0027317686,0,0,0,6.175867
33,1089,11,16,256,1,0,0,0.00127209976,0,0,0,6.214608
24,576,16,2,4,1,0,0,-0.000944179705,0,0,0,5.953243
24,576,12,6,36,1,0,0,-0.000542435117,0,1,0,6.077642
25,625,12,7,49,1,0,0,0.00146864475,0,0,0,6.265301
29,841,14,9,81,1,0,0,0.00266104488,0,0,0,6.816736
25,625,16,3,9,1,0,0,0.000800595172,0,0,0,6.295266
28,784,13,9,81,1,0,0,0.00108949837,0,0,0,6.645091
24,576,12,6,36,1,0,0,0.000829977118,0,0,0,5.420535
27,729,18,3,9,1,0,0,-0.000826624732,0,0,0,6.566672
34,1156,18,10,100,0,0,0,-0.00167532449,0,0,0,5.846439
32,1024,12,14,196,0,0,0,-0.000254175882,0,0,0,6.668228
26,676,14,6,36,0,0,0,-0.00327244785,0,1,0,6.120297
24,576,16,2,4,0,0,0,0.000612131792,0,1,0,6.131227
26,676,13,7,49,0,0,0,-0.000965344148,0,0,0,5.624018
34,1156,17,11,121,0,0,0,0.00036044136,0,1,0,6.694562
27,729,14,7,49,0,0,0,-6.53705764e-05,0,0,0,6.436151
26,676,12,8,64,0,0,0,-0.00195592797,0,1,0,6.546785
26,676,14,6,36,0,0,0,0.00193613812,0,0,0,5.934894
24,576,12,6,36,0,0,0,0.00111184685,0,0,0,6.159095
24,576,12,6,36,0,0,0,-0.00105623891,0,0,0,6.052089
24,576,16,2,4,0,0,0,-0.00195340214,0,0,0,6.475433
25,625,15,4,16,0,0,0,-0.00302388735,0,1,0,6.196444
26,676,18,2,4,0,0,0,-0.00251930045,0,0,0,6.828712
24,576,12,6,36,0,0,0,-0.000322882195,0,0,0,5.857933
25,625,13,6,36,0,0,0,0.0014546713,0,0,0,6.39693
31,961,9,16,256,0,0,0,-0.00516517783,0,0,0,6.061457
26,676,12,8,64,0,0,0,0.000792828023,0,0,0,6.214608
24,576,9,9,81,0,0,0,-0.00147726995,0,0,0,6.214608
34,1156,8,20,400,0,0,0,-0.000139704337,0,0,0,5.857933
27,729,14,7,49,0,0,0,0.0015942549,0,0,0,5.913503
24,576,16,2,4,0,0,0,0.00177998812,0,0,0,5.940171
25,625,14,5,25,0,0,0,-0.00127785019,0,0,0,5.521461
30,900,18,6,36,0,0,0,-0.000492353512,0,1,0,6.226537
27,729,12,9,81,0,0,0,-0.0020714905,0,1,0,6.428105
24,576,16,2,4,0,0,0,-0.00149476332,0,0,0,5.9428
30,900,12,12,144,0,0,0,0.00148733558,0,0,0,5.888878
28,784,12,10,100,0,0,0,0.00214904865,0,1,0,6.376727
24,576,12,6,36,0,0,0,-0.000635605639,0,1,0,5.857933
32,1024,12,14,196,0,0,0,0.000996149649,0,1,0,6.182085
34,1156,11,17,289,0,0,0,-0.000225496753,0,0,0,6.727432
29,841,10,13,169,0,0,0,-0.00168360834,0,1,0,6.282267
28,784,17,5,25,0,1,1,0.000592899206,0,0,0,5.953243
25,625,11,8,64,0,1,1,-0.000338098748,0,0,0,6.109248
28,784,16,6,36,0,1,1,0.00282754566,0,0,0,6.196444
24,576,12,6,36,0,1,1,-0.000533738919,0,0,0,6.817831
32,1024,18,8,64,0,1,1,0.00157337636,0,1,0,6.72263
30,900,12,12,144,0,1,1,-0.000800455334,0,0,0,6.073044
26,676,12,8,64,0,1,1,-0.00384773858,0,0,0,6.55108
26,676,10,10,100,0,1,1,-0.000303464028,0,0,0,6.295266
24,576,16,2,4,0,1,1,-0.000774935142,0,0,0,5.442418
34,1156,12,16,256,0,0,0,-0.00217837605,0,0,0,5.978886
25,625,12,7,49,0,0,0,0.00066337024,0,1,0,6.580639
25,625,12,7,49,0,0,0,0.00185006311,0,0,0,7.079185
25,625,12,7,49,0,0,0,-0.000862595703,0,1,0,6.216606
24,576,16,2,4,0,1,0,1.00149225,0,1,0,5.817111
32,1024,12,14,196,0,1,0,0.996855337,0,0,0,6.336826
34,1156,17,11,121,0,0,0,-0.00237713663,0,0,1,6.871091
33,1089,12,15,225,0,0,0,0.000653653342,0,1,0,7.225482
28,784,12,10,100,0,0,0,0.00268464538,0,1,0,6.684612
30,900,12,12,144,0,0,0,0.000736841516,0,1,0,6.411819
25,625,16,3,9,0,0,0,0.00146391501,0,1,0,6.507277
25,625,11,8,64,0,0,0,0.000978097745,0,1,0,6.098074
25,625,13,6,36,0,0,0,0.0021725356,0,1,0,6.184149
32,1024,18,8,64,0,0,0,-0.00337045247,0,0,0,6.565265
32,1024,12,14,196,0,0,0,-0.000262639557,0,0,0,6.859615
25,625,11,8,64,0,0,0,-0.0023374493,0,0,0,6.173786
27,729,13,8,64,0,0,0,0.00238697385,0,1,0,6.214608
26,676,16,4,16,0,0,0,0.0012954285,0,1,1,6.124683
24,576,18,0,0,0,1,0,0.995676384,0,0,0,6.580639
24,576,12,6,36,0,1,0,1.00144606,0,0,0,6.597146
33,1089,12,15,225,0,1,0,1.00028536,0,0,0,5.799093
27,729,12,9,81,0,1,0,0.996874158,0,0,0,6.016157
27,729,12,9,81,0,1,0,1.00388122,0,0,0,6.186209
31,961,18,7,49,0,1,0,0.99993689,0,1,1,6.869014
24,576,16,2,4,0,1,0,0.999278582,0,0,0,5.883322
24,576,12,6,36,1,0,0,0.00317525319,0,0,0,5.799093
28,784,12,10,100,1,0,0,0.0025814104,0,0,0,6.437752
26,676,12,8,64,1,0,0,0.00140630357,0,0,0,6.204558
29,841,12,11,121,1,0,0,0.000178947758,0,0,0,6.481577
27,729,12,9,81,1,0,0,0.000606654689,0,0,0,6.582025
25,625,12,7,49,1,0,0,-0.00184453946,0,0,0,6.556778
29,841,9,14,196,1,0,0,0.00318190719,0,0,0,6.242223
31,961,12,13,169,1,0,0,0.000395827686,0,1,0,6.437752
29,841,18,5,25,1,0,0,0.00168496892,0,0,0,6.43294
26,676,15,5,25,1,0,0,-0.00626227706,0,1,0,6.056784
29,841,12,11,121,1,0,0,-0.00151150593,0,0,0,6.481577
30,900,12,12,144,1,0,0,-0.000316920827,0,0,0,6.466145
34,1156,12,16,256,1,0,0,0.00396044606,0,1,0,6.35437
34,1156,13,15,225,1,0,0,-0.000689653651,0,0,1,5.746203
24,576,18,0,0,1,0,0,-3.08147263e-05,0,0,0,6.498282
32,1024,13,13,169,1,0,0,-0.00302805371,0,0,0,6.318968
24,576,18,0,0,1,0,0,0.00352881779,0,1,0,5.703783
28,784,15,7,49,0,0,0,-0.00326498855,0,0,0,6.464588
28,784,14,8,64,0,0,0,-0.00108520585,0,1,0,6.50279
28,784,18,4,16,0,0,0,-0.000288123755,0,1,0,7.185387
24,576,12,6,36,0,0,0,-0.000380841676,0,1,0,6.222576
25,625,16,3,9,0,0,0,-6.34382049e-07,0,1,0,6.660575
25,625,14,5,25,0,0,0,0.0033022294,0,1,0,6.705639
28,784,12,10,100,0,0,0,-0.000288875398,0,0,0,6.253829
27,729,12,9,81,0,0,0,-0.0025707228,0,0,0,6.357842
25,625,11,8,64,0,0,0,-0.00239413997,0,0,0,5.926926
24,576,12,6,36,0,0,0,-0.000342457672,0,0,0,6.214608
28,784,16,6,36,0,0,0,0.00295788293,0,1,0,6.437752
34,1156,16,12,144,0,0,0,-0.000372975952,0,0,0,6.527958
26,676,14,6,36,0,0,0,-0.000562339746,0,0,0,6.152733
27,729,13,8,64,0,0,0,-0.00350767566,0,0,0,6.44254
24,576,13,5,25,0,0,0,0.00104341602,0,0,0,6.263398
32,1024,12,14,196,0,0,0,-0.000339676621,0,0,0,6.317165
25,625,16,3,9,1,1,0,1.00058387,0,1,0,6.463029
34,1156,13,15,225,1,1,0,1.00163466,0,1,0,6.240276
27,729,12,9,81,1,1,0,1.00015289,0,1,0,6.403574
33,1089,13,14,196,1,1,0,1.00117507,0,1,0,6.55108
33,1089,12,15,225,1,1,0,0.99796066,0,1,0,6.40688
33,1089,12,15,225,1,1,0,0.997988913,0,1,0,6.928538
31,961,12,13,169,1,1,0,0.997663253,0,1,0,6.570883
28,784,12,10,100,1,1,0,1.00079289,0,1,0,6.214608
28,784,12,10,100,1,1,0,0.997197361,0,1,0,6.368187
31,961,12,13,169,1,1,0,0.997386125,0,1,0,6.559615
30,900,16,8,64,1,1,1,-0.0024179638,0,0,0,6.253829
29,841,16,7,49,1,1,1,-0.00128727128,0,1,0,6.486161
28,784,16,6,36,1,1,1,-0.00429329043,0,1,0,6.527958
25,625,13,6,36,1,1,1,-0.00345020095,0,1,0,5.620401
34,1156,13,15,225,1,1,1,0.000806180893,1,1,0,6.561031
34,1156,12,16,256,1,1,1,0.00199209698,0,1,0,6.669498
31,961,18,7,49,1,1,1,0.00260579175,0,1,0,7.184629
28,784,14,8,64,1,1,1,-0.00207779106,0,1,0,6.001415
25,625,16,3,9,1,1,1,0.00353971842,0,1,0,5.703783
26,676,12,8,64,1,1,1,0.00107346602,0,1,0,6.511745
34,1156,12,16,256,1,1,1,0.00048062953,0,1,0,6.582025
26,676,16,4,16,1,1,1,-0.00179943622,0,0,0,6.645091
30,900,16,8,64,0,1,1,0.00186683,0,0,0,6.633318
30,900,18,6,36,0,1,1,0.00374225067,0,0,0,6.073044
34,1156,13,15,225,0,1,1,-0.00291145229,0,0,0,7.083388
31,961,17,8,64,0,1,1,-0.00206395253,0,0,0,6.135565
24,576,12,6,36,0,1,1,0.000236176251,0,0,0,5.913503
30,900,12,12,144,0,1,1,-0.000583966455,0,0,0,6.163315
28,784,12,10,100,0,1,1,0.00454348284,0,0,0,6.075346
26,676,12,8,64,0,1,1,-0.00362826824,0,0,0,5.805135
31,961,16,9,81,0,1,1,0.00105507189,0,1,0,6.461468
34,1156,12,16,256,0,1,1,0.00240658542,0,0,0,6.224558
29,841,16,7,49,0,1,1,0.00254328239,0,0,0,6.437752
31,961,12,13,169,0,1,1,0.00160919924,0,0,0,6.135565
27,729,17,4,16,1,1,1,0.0018292869,0,1,1,6.705639
24,576,17,1,1,1,1,1,0.00238954383,0,1,0,6.070738
25,625,14,5,25,1,1,1,-0.00104008582,0,1,0,6.463029
25,625,15,4,16,1,1,1,0.00182747267,0,0,0,5.416101
34,1156,15,13,169,1,1,1,-0.00106355624,1,1,0,6.580639
26,676,16,4,16,1,1,1,-0.0013252531,0,1,0,6.582025
29,841,16,7,49,1,1,1,-0.000599152457,0,1,0,6.705639
27,729,16,5,25,1,1,1,0.000496912838,0,1,0,6.498282
28,784,18,4,16,1,1,1,0.00128550539,0,1,0,6.799056
34,1156,11,17,289,1,1,1,0.0047853284,0,1,0,6.675823
31,961,15,10,100,1,1,1,0.000132294331,0,1,0,6.289716
27,729,11,10,100,1,1,1,-0.00311801368,0,1,0,6.799056
30,900,15,9,81,1,1,1,0.0013524318,0,1,0,6.580639
24,576,13,5,25,1,1,1,-0.000959184488,0,1,0,6.829794
28,784,12,10,100,1,1,1,0.000677555074,0,1,0,6.230482
32,1024,16,10,100,1,1,1,0.00183268868,0,1,0,6.834109
33,1089,17,10,100,1,1,1,0.00410242698,0,1,0,6.558198
30,900,12,12,144,1,1,1,-0.00272129678,0,1,0,6.76273
24,576,16,2,4,1,1,1,0.00143669252,0,1,0,6.253829
24,576,12,6,36,1,1,1,0.00442190333,0,1,0,6.033086
26,676,15,5,25,1,1,1,-0.00165085184,0,1,0,5.583496
24,576,15,3,9,1,1,1,-0.00204719153,0,1,0,6.437752
31,961,12,13,169,1,1,1,-0.00514109891,0,1,0,6.84588
25,625,16,3,9,1,1,1,0.000545322462,0,1,0,6.641182
29,841,9,14,196,1,1,1,-0.00499220759,0,1,0,6.685861
28,784,15,7,49,1,1,1,-0.00133425069,0,1,0,6.561031
30,900,12,12,144,1,1,1,-0.00157066216,0,1,0,6.527958
26,676,16,4,16,1,1,1,0.000242683555,0,1,0,6.033086
29,841,18,5,25,1,1,1,0.00548960681,0,1,0,6.39693
25,625,15,4,16,1,1,1,0.000664550021,0,1,0,6.52503
31,961,18,7,49,1,1,1,-0.0010201044,0,0,0,6.822197
32,1024,12,14,196,1,1,1,0.0020147206,0,1,0,6.603944
28,784,12,10,100,1,1,1,-0.000132202867,0,1,0,7.062191
29,841,11,12,144,1,1,1,-0.000200593934,0,1,0,6.639876
26,676,12,8,64,1,1,1,0.000576788093,0,1,0,6.869014
27,729,18,3,9,1,1,1,-0.00396292562,0,1,0,5.703783
24,576,16,2,4,1,1,1,-0.00245644678,0,1,0,6.489205
26,676,12,8,64,1,1,1,0.00100607594,0,1,0,6.135565
24,576,12,6,36,1,1,1,-0.00318713165,0,1,0,6.580639
25,625,12,7,49,1,1,1,-0.00484776559,0,1,0,6.76273
24,576,11,7,49,1,1,1,0.00231599337,0,1,0,6.390241
32,1024,12,14,196,1,1,1,-0.0028507393,0,1,0,6.812345
29,841,12,11,121,1,1,1,0.00250124284,0,1,0,6.955593
34,1156,13,15,225,1,1,1,-0.00537201469,0,1,1,6.120297
27,729,12,9,81,1,1,0,0.997074273,1,0,1,6.514713
24,576,12,6,36,1,1,0,0.999437937,1,1,0,6.580639
33,1089,7,20,400,1,1,0,1.00178401,1,1,0,6.39693
28,784,12,10,100,1,1,0,1.00129926,1,1,0,6.829794
28,784,12,10,100,1,1,0,1.00045103,0,1,0,6.620073
28,784,12,10,100,1,1,0,0.997476086,0,1,0,6.33328
26,676,14,6,36,1,1,0,0.997581632,0,1,0,6.437752
29,841,10,13,169,1,1,0,0.997297889,0,0,0,5.703783
27,729,12,9,81,1,1,0,0.998329504,0,0,0,7.229839
25,625,14,5,25,1,1,0,0.997797894,0,1,0,6.152733
28,784,12,10,100,1,1,0,1.00239341,0,1,0,6.669498
25,625,16,3,9,1,1,0,0.999515071,0,1,0,5.438079
27,729,10,11,121,0,0,0,0.00143236932,0,0,0,5.963579
33,1089,12,15,225,0,0,0,0.00071805546,0,1,0,5.752573
29,841,17,6,36,0,0,0,-0.00314418522,0,1,0,5.872118
26,676,8,12,144,0,0,0,0.000453380614,0,1,0,6.214608
33,1089,11,16,256,0,0,0,-0.000679777497,0,0,0,6.476973
27,729,12,9,81,0,0,0,-0.00213817579,0,1,0,6.703188
26,676,13,7,49,0,0,0,-0.003080985,0,0,0,6.475433
29,841,12,11,121,0,0,0,0.000627180286,0,1,0,6.075346
27,729,11,10,100,1,0,0,0.00384016928,0,0,0,6.39693
